landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.0,0.0,0.0,-0.2177490247904693,-0.4386272715936535,0.0562564422816345,-0.6220505761280298,-0.5922661965669392,-0.0207059173306331,-0.9951202857574352,-0.3909240499193749,-0.1067143032942398,-1.234983716459024,-0.1631056720138696,-0.2053137157484931,-0.6887145358042422,-0.9306280347273476,-0.280143396392341,-1.2190199570057638,-0.9012567319108412,-0.3992953097353784,-1.5046628940466935,-0.866227676705681,-0.4596077542622475,-1.7493981268389518,-0.8310687342674646,-0.5053018472283766,-0.6617303895045651,-0.6477682482731892,-0.37750389154977,-1.2575970542812491,-0.6892645684748381,-0.5144143864828962,-1.5939490274113253,-0.7075592294301574,-0.5740708047609469,-1.8690525432556813,-0.7025282344835537,-0.6274092473650834,-0.6345073802887684,-0.3100595278889768,-0.4380312685218157,-1.1088060745599084,-0.2099448932387813,-0.510953672223458,-0.9622738367667064,-0.1837810098508093,-0.4132456698118286,-0.8200823655058959,-0.192554435924013,-0.3415594406068794,-0.6028234367603377,0.0220490205012817,-0.4914921615049617,-0.9819645645807268,0.0479065938611843,-0.5026683541252716,-0.8699033970425141,0.052270333645681,-0.3842258503893098,-0.7393125345082134,0.0359722839214026,-0.297011120181443,H
0.0,0.0,0.0,-0.2091328430870596,-0.452138500570908,0.0268346950794624,-0.6308290821439155,-0.6201008508431838,-0.0575585261035808,-1.0053330342869544,-0.4186599667783858,-0.1454495640026887,-1.2477371059335065,-0.1851421222395812,-0.2462570200694599,-0.6751858727136142,-0.948245595226471,-0.2961983828656302,-1.2119936474654411,-0.9317690584054276,-0.418891027898487,-1.501373055237915,-0.9018801549543448,-0.475867246291715,-1.7524263701288298,-0.8733475649104863,-0.5161522029732811,-0.6518997225507638,-0.6534128875194144,-0.3848094985337267,-1.2522340120048987,-0.7147065304669626,-0.5224636234062912,-1.5897242603006776,-0.7398366139337702,-0.5780805976275473,-1.8725984090856351,-0.7459849873912674,-0.6249756159600708,-0.6294653490791025,-0.3071815406183241,-0.4412704959039916,-1.1162604766744753,-0.2257030159868731,-0.5393736166236696,-0.9683994627416528,-0.1986016778918852,-0.457744992319198,-0.8222604029420285,-0.2015351137161752,-0.3871038792498972,-0.6037262601174099,0.0330210377055996,-0.490449767120077,-0.9957854189017452,0.0392505822171178,-0.5231663020782342,-0.8832289164940376,0.0409986535450283,-0.4140202823794854,-0.7484814053835798,0.0316397942488771,-0.3284457357761625,H
0.0,0.0,0.0,-0.2003231853105226,-0.4561015900665235,0.019539207339307,-0.6136655805696507,-0.6420673711806959,-0.0672751617738703,-0.9923433418322702,-0.4550649290262024,-0.1574662545654749,-1.22809943760199,-0.222181162858321,-0.259880378932449,-0.6499937892000343,-0.9553725614023312,-0.2997730793806631,-1.1784406811445296,-0.9581363079307764,-0.4265438175673628,-1.4663031890126486,-0.9418135793736818,-0.4873137540741601,-1.7184764015905931,-0.921608054743346,-0.5311098294294374,-0.6362611035216302,-0.6686889554739112,-0.3847426269243466,-1.2272702843757817,-0.7382948029934963,-0.5306147301261248,-1.5645623828079191,-0.7735589853076497,-0.5921798327718047,-1.8437031235948496,-0.7846451414950588,-0.6431025869333551,-0.6217373125942177,-0.3270214860021688,-0.4382445217557361,-1.1006085682775968,-0.249446928673204,-0.5348065928449275,-0.952076874884958,-0.2244473589156916,-0.4484330749425708,-0.8069411097957767,-0.2252920240095275,-0.3758763506989859,-0.6018303182465267,0.0069062932152618,-0.4865474897641119,-0.982833688946298,0.005837145055947,-0.5150519001598162,-0.8682665467696913,0.0109867924315681,-0.4050137111461651,-0.7354714967468962,0.0079889045049704,-0.3202858048422939,H
0.0,0.0,0.0,-0.1915693850191926,-0.4603916237420105,0.0133112237464402,-0.6007418363431594,-0.6597796009223018,-0.0706691579609398,-0.981605647612134,-0.4832307883047825,-0.1574659773007649,-1.2143474984157523,-0.2455128690232234,-0.2562549091109227,-0.6374151937634484,-0.978164721076836,-0.286189497823574,-1.1696885834250683,-0.9856891780446008,-0.4081842719687229,-1.457392157588972,-0.9693911807568504,-0.4688258296152627,-1.7083539434788209,-0.9560734499437444,-0.5133047464964964,-0.6297867688891033,-0.6839678518660819,-0.368180123507395,-1.2111885187457572,-0.7582419075683193,-0.5069310585964111,-1.5441119646844368,-0.7954284963918545,-0.5686288890565561,-1.822032570011641,-0.8114297152344087,-0.6204228219073055,-0.6196504853868214,-0.3403592071217343,-0.4207791468211765,-1.085748596204697,-0.2708933734041869,-0.5190833356092698,-0.9289394416468544,-0.2468118804661751,-0.4414969549171973,-0.7790368105103214,-0.2473246713274443,-0.3741634177921641,-0.6025471773650505,-0.0043002770851682,-0.4684981030961798,-0.978785004180502,-0.0158178065327817,-0.5028333573970163,-0.8588418707342382,-0.0144306866944229,-0.3983399209498899,-0.7231182299759152,-0.0164554176208776,-0.3165704473385407,H
0.0,0.0,0.0,-0.188376251564133,-0.4848636054067176,-0.0011028015998674,-0.6129291274349506,-0.6932410826162136,-0.0915488413485352,-1.00331162585245,-0.5064178684418612,-0.1820108068095391,-1.2373005189004738,-0.2635568882624042,-0.2846217905124017,-0.6301086685523862,-0.9844968407881208,-0.3048043149431813,-1.174680451649355,-1.0069749277813058,-0.4345311315097172,-1.4723881655352775,-0.9952014676035184,-0.4976907255793649,-1.731006735574002,-0.9855375313651928,-0.5420521610460095,-0.6306030928544452,-0.6755853359472145,-0.3820002527950701,-1.220225846688328,-0.7752222012066744,-0.5227590226912374,-1.5547523222459074,-0.8253624243685261,-0.5788413357631017,-1.8373586175302383,-0.8452176037700816,-0.6254851140890484,-0.6275995170614103,-0.3228990616235998,-0.4317870988512787,-1.1161200552403063,-0.2858910026906995,-0.5391760054164996,-0.9551880554385106,-0.2769149353735127,-0.4651584804114331,-0.7981699764748229,-0.2732548920829569,-0.3971146689198811,-0.615672604643679,0.0192775117029245,-0.4774385847849042,-1.002602723902284,-0.0310453433236482,-0.5203732180659114,-0.8839675529942379,-0.0421747780774235,-0.4202432245537165,-0.7457743312496244,-0.0382102002257433,-0.3398782424401176,H
0.0,0.0,0.0,-0.1906658682802259,-0.471692542262328,-0.0077739300606096,-0.6120141559614194,-0.6841188177512662,-0.1015452219192741,-1.002915800535786,-0.4961481121384881,-0.1944173156455995,-1.2444767083969188,-0.2542502903010527,-0.2979653803174499,-0.6299238407468659,-0.980036373599673,-0.3050118451546056,-1.180558504402225,-1.010531040743848,-0.4359966985925288,-1.477598808552361,-1.003263303663181,-0.498431004576057,-1.7324274753032152,-1.0001888704150614,-0.5412895496212939,-0.6357860544487476,-0.6710321184309255,-0.3814341214451042,-1.2306084998973723,-0.7608630191492678,-0.521853908506259,-1.558365395935702,-0.8136790202241001,-0.5757371021253292,-1.8382837884844687,-0.8424621226086253,-0.6194735772819009,-0.6309183260917025,-0.3170716968713421,-0.431893402544266,-1.1080538411584413,-0.2850900742850525,-0.5467455351501104,-0.9416556226082304,-0.2789620878050516,-0.4757054559024717,-0.7883068176350778,-0.2738959992937425,-0.4073300395842756,-0.6143712115087795,0.0306250181026913,-0.4780868217544522,-0.9903338010365202,-0.0299491021484622,-0.529060198681996,-0.8691056199006151,-0.0422432557095854,-0.430652383864844,-0.7356605412636684,-0.0316615617659507,-0.3496673020258664,H
0.0,0.0,0.0,-0.1890166673254277,-0.4692546966541065,0.0001465723527028,-0.6119478475805955,-0.6761154885918439,-0.0830565652202265,-0.9993803414868836,-0.4938403029282434,-0.1660124997825656,-1.2392557562559934,-0.2521550791331401,-0.25880502740384,-0.6469720191668058,-0.9689538291040136,-0.2846912203154146,-1.211255739818591,-1.0012803751508494,-0.4045151216225271,-1.5099053672401594,-0.9939834195815058,-0.4594672044408833,-1.7637598289484415,-0.9918591913625784,-0.4968029266951445,-0.6609747614654455,-0.6583755628038592,-0.3600749685945955,-1.2607021830806793,-0.7556837462169834,-0.4829279646602997,-1.5869802958546666,-0.8091505021353871,-0.5279348317021618,-1.8639307459505627,-0.8377508010126322,-0.5668794840535977,-0.6617870869938562,-0.3083401180837872,-0.4101461870959762,-1.1347154757254012,-0.2849391278896943,-0.5107850494742477,-0.9659006212792972,-0.2795371935044291,-0.4447388297318845,-0.8101385682465149,-0.2711393150798272,-0.3831644255690231,-0.6487488673402068,0.0361253982281283,-0.4560798312903435,-1.0063631816499534,-0.0329435367529698,-0.5010118149205551,-0.8840635329851467,-0.0472439899782523,-0.4100095210723809,-0.7530704214757145,-0.034606464928931,-0.3359872686559355,H
0.0,0.0,0.0,-0.2000726838981908,-0.4631739507862881,0.0068526168948421,-0.6168977163467936,-0.6550040776032875,-0.0776150417817137,-0.9969861445814192,-0.4663360042164394,-0.1644135955802198,-1.2286720671377545,-0.221528259090799,-0.2624445855564225,-0.6683250104395364,-0.9480858789605904,-0.2759724372779085,-1.227252152547076,-0.9605234309789176,-0.3988178102589768,-1.5224919444158809,-0.9462314176117498,-0.4584766039734301,-1.7724309587110034,-0.9384959077446992,-0.4978005777096848,-0.6780783736683775,-0.644237531901586,-0.3537905053172019,-1.2596645681392589,-0.7382827827116564,-0.4786492098810976,-1.5882405864418376,-0.7785548861007319,-0.524892797367644,-1.865532791637929,-0.7946420837143676,-0.5634094245692128,-0.673730170220494,-0.3015277244974031,-0.4061138716074769,-1.1291123738887627,-0.2768298437975853,-0.5024784910404445,-0.9699342029545592,-0.2662964546985492,-0.4328520625713302,-0.8177619775505135,-0.2572744797174435,-0.3690905714079864,-0.655083721710065,0.0341618500750246,-0.4543387962408266,-1.009417312911799,-0.0188182001147392,-0.4911096747793805,-0.8895511083008056,-0.0301738690184821,-0.3932535142570343,-0.757026050489294,-0.021532179447982,-0.3145511534443983,H
0.0,0.0,0.0,-0.2170725781880923,-0.4761808843729328,0.0137592226816671,-0.6512302445460478,-0.6711647441230694,-0.0666161799661662,-1.0334186318821397,-0.4666367065304338,-0.1495961693704286,-1.2633830590346011,-0.2137574330188263,-0.2433809322959112,-0.675037052605453,-0.9522710713780272,-0.2781330947966862,-1.251868871812743,-0.9718387157396196,-0.4063587269187388,-1.5572265806042862,-0.9573910941672776,-0.4667317816636127,-1.8225798696891176,-0.9375150787550346,-0.5031683936629814,-0.682386979645351,-0.6373016308424225,-0.3580427926045765,-1.2904324543690011,-0.7512522400468774,-0.4838516526232799,-1.6281606792411611,-0.7866415711035637,-0.5276580512586078,-1.915946398513101,-0.7864007539544755,-0.5615670214411832,-0.6808088454449627,-0.2886378054053048,-0.4118802028417532,-1.159823240688985,-0.2698800259886006,-0.5151099531370849,-0.9902488740378672,-0.2710078008452396,-0.4491853985129467,-0.8292832513423356,-0.2701771380556575,-0.3821348282483562,-0.6693168634407478,0.0499661181908119,-0.4594711055249108,-1.0377061153845422,-0.0089781011673696,-0.4986570205805742,-0.9079347577336262,-0.0303345165474163,-0.400209719035146,-0.7650307339692529,-0.0263250673898701,-0.3178821935941944,H
0.0,0.0,0.0,-0.2056843086411884,-0.4809024260751063,0.0119598980890176,-0.6359719911610761,-0.663958441117528,-0.0629762427997372,-1.0175498717769749,-0.4618961473947513,-0.1411263304440435,-1.2498527234717958,-0.2185221899464662,-0.2298427301292581,-0.6715597647363266,-0.9537662109452522,-0.2480527367912428,-1.2330686683225522,-0.9788658646842592,-0.3677798747211463,-1.5301673569348655,-0.9736269625503916,-0.4237980615427672,-1.7863288682178269,-0.9628701690434506,-0.4562630702709417,-0.6911530930427088,-0.646589524493153,-0.3228457662618716,-1.2818706851571469,-0.7489143374233984,-0.4408575111118882,-1.6100333016642712,-0.7816712689255378,-0.4831543116299551,-1.886962865691639,-0.7859494165196851,-0.5137477870821828,-0.6934622174236795,-0.3092382371888668,-0.3740161829222376,-1.1456973660207752,-0.2793724782059635,-0.4729765966279209,-0.984109924602381,-0.26449336470795,-0.4149014307419397,-0.8313660513255926,-0.2546954501828184,-0.3522636967194887,-0.6816871522677588,0.021024378992193,-0.4193967132383654,-1.031080459137245,-0.019955936169104,-0.455211663765541,-0.9052480285411328,-0.0275635116476048,-0.3620436371479767,-0.7682554031908009,-0.021771476226594,-0.2827082603996023,H
0.0,0.0,0.0,-0.2189784099754863,-0.465945823393936,0.0338187323193425,-0.6420825370066336,-0.6433091079157803,-0.0300299446888736,-1.0104616194432676,-0.442821317232304,-0.1020158344711372,-1.2364306038881476,-0.1996979343142153,-0.1865234754075869,-0.689944879662497,-0.93933715841824,-0.2247223503182155,-1.235702641593964,-0.9595438459238156,-0.3384459976085682,-1.5297221193960715,-0.954722077547106,-0.3938441009966573,-1.7814148469727091,-0.941909689822977,-0.4269073582279239,-0.7024210914458507,-0.6422909975082266,-0.306703252039992,-1.2888809626777886,-0.7294466523445265,-0.4151976747170063,-1.6092993631413044,-0.7619210911318628,-0.455866087877619,-1.8748811840019188,-0.7689790578809725,-0.4875343327733389,-0.6978673212723949,-0.3099796662277583,-0.3637713958142411,-1.1400737821345146,-0.2634761655754963,-0.4498717488158946,-0.978883702195186,-0.248429307486139,-0.3930585646453269,-0.8265532721193375,-0.2477132841505997,-0.3356535772911677,-0.6821543949639314,0.0193599639911926,-0.4139679619766375,-1.0163635493941692,-0.0113476660083397,-0.4431945720109153,-0.8910211353338912,-0.0165389137367798,-0.3542800022377573,-0.7571879223956194,-0.0173099191187075,-0.2799959586441249,H
0.0,0.0,0.0,-0.2129165057190148,-0.4608449155764233,0.0350078127285255,-0.6362065743341637,-0.6388269439787011,-0.0252537383236875,-1.0059188592839523,-0.4479824439632575,-0.0937496875441039,-1.2316897943189753,-0.2082068734265582,-0.1747887325941089,-0.6895191198854171,-0.9464162679948002,-0.2165761341073728,-1.2302336654571076,-0.9540965040884118,-0.3261560006663834,-1.521910752624117,-0.9401289262305016,-0.3801354458248435,-1.769632428136939,-0.9239074551710889,-0.4124869265250119,-0.6984974773555608,-0.6504624133529462,-0.2983285486556373,-1.277774049338466,-0.7298495055187444,-0.4013045065573237,-1.5963622397165338,-0.7565001013787302,-0.439664489963961,-1.8566257988009167,-0.7628738584144499,-0.470592720605348,-0.6910982485861692,-0.3197264119640502,-0.355859574738854,-1.1320763248012735,-0.2644162228756361,-0.4383192186491901,-0.9764626055605974,-0.238205587977813,-0.3826087675850737,-0.8238567054569436,-0.2326100414611877,-0.3270286884655695,-0.6740328094014891,0.0078429743419815,-0.4066348938058928,-1.0127860349041191,-0.0099144177824727,-0.4345399303303966,-0.8903668183362717,-0.0069403447550927,-0.3473048176753806,-0.7558538791482847,-0.0082264815319385,-0.2747370021540298,H
0.0,0.0,0.0,-0.2176857868763261,-0.4600433056361371,0.02949825238615,-0.6356489671010357,-0.6299051086038258,-0.0296618189278896,-0.9930511676289208,-0.438716033960369,-0.0976646522972319,-1.2125247100048815,-0.2024158967857491,-0.177259052671177,-0.7006259050513999,-0.92465981242562,-0.2057466525579203,-1.2358136670817024,-0.9422410126914113,-0.3160196541246278,-1.5271590881125945,-0.9371578952772648,-0.3700054938869627,-1.7768293644250297,-0.9240017990255124,-0.4011583609254228,-0.7139347515486784,-0.6389927855009981,-0.2863309110256907,-1.286068176955917,-0.7238845367118295,-0.3921822382385466,-1.6060635752353931,-0.749505502263941,-0.4327253945303368,-1.8720579108748616,-0.7527442246441349,-0.4620696072041627,-0.703977425144414,-0.3157366829257428,-0.3444469040259735,-1.1243213912337418,-0.252629651867565,-0.4343875161620648,-0.9735787203631128,-0.2309298107904192,-0.3861273837713881,-0.825791895104965,-0.2288805186309028,-0.3312757654049794,-0.6816011186942239,0.0098896156861844,-0.3960961824892608,-1.0075322759894492,-0.0050773411443575,-0.425927527248609,-0.8925508122851746,-0.00085745515976,-0.3401145813454175,-0.7617911467489085,0.0020544266215508,-0.2666913330093614,H
0.0,0.0,0.0,-0.2264221547317404,-0.4621385934113916,0.0386562236765268,-0.6487030702421733,-0.6434875134235428,-0.0145065690146608,-1.0083666144773389,-0.4509247337587055,-0.0764046897807146,-1.2208521282017255,-0.2017841349156953,-0.1501198504386346,-0.7054435765137715,-0.9300068744559298,-0.2027699766641441,-1.2511561467887855,-0.9520410757919112,-0.3093202467822921,-1.5443324788874322,-0.9494616768755668,-0.360838575728542,-1.7917980276569612,-0.938111034666644,-0.3894861889090142,-0.7171006182485468,-0.6370437185486678,-0.2827401704131155,-1.2997448087015966,-0.7252367878873791,-0.3763035019314845,-1.618194069272982,-0.7529173533451688,-0.4107657349777003,-1.8773252396239983,-0.7576689384531385,-0.4385457111594136,-0.7092748080648187,-0.3101749883998992,-0.3391243655505842,-1.141647273279177,-0.2464412470697487,-0.4134019341292493,-0.9899526134626976,-0.2326986425957298,-0.3629120936829783,-0.8350877002861057,-0.2375987250506393,-0.310949984540325,-0.6905268530166151,0.017754342800124,-0.3885589467251642,-1.0223639743998856,0.0028471891319926,-0.4094333425322828,-0.9000008405450626,-0.0040882969583052,-0.3235551612106795,-0.7607825978243622,-0.012744372308479,-0.2519074806463185,H
0.0,0.0,0.0,-0.2099831076793624,-0.4677223429912965,0.0266664746055125,-0.6323871777648584,-0.6356214137803872,-0.0282226413002603,-0.9943065595656642,-0.4513370002490213,-0.090565120007962,-1.2153845151724991,-0.2162524431078402,-0.1638599905963983,-0.696436510308661,-0.9193167677539346,-0.2012463603562884,-1.2338140628400944,-0.9340299244478482,-0.3073524021720155,-1.519181437740443,-0.928352384694035,-0.3547260669888947,-1.763360229975883,-0.9116950867407742,-0.3798457623832052,-0.7145179817256445,-0.642591855356919,-0.2766582028779629,-1.2971256322492986,-0.7200748176183585,-0.379048307804301,-1.6157841557945047,-0.7416993023699618,-0.4149019366741036,-1.8792986828243707,-0.7379635921736417,-0.4385521740165841,-0.7078764622986472,-0.3259876091522546,-0.3302054532581285,-1.1272531936845618,-0.2370263866986742,-0.4183225123712336,-0.9779506084612488,-0.2221687486388757,-0.371010025092709,-0.8293061977801273,-0.2256848471590508,-0.314949108549073,-0.6858244778255855,-0.001473544810465,-0.377334428561784,-1.0115644046363232,0.0017311344456426,-0.4060518338077994,-0.8938611325437466,0.0020359488472695,-0.3212481245781425,-0.7590056931795582,0.0003493972230999,-0.2474661144244302,H
0.0,0.0,0.0,-0.2122206078324558,-0.4592146480881173,0.0263817998081618,-0.6284058881869655,-0.6288987447467588,-0.0321430846233709,-0.9850028954778808,-0.4438625190108758,-0.0974975243152446,-1.2054794386207386,-0.201690544333069,-0.1748258618431771,-0.7040323251574523,-0.921278255703874,-0.216193728474905,-1.2442484695890166,-0.9381012273297008,-0.3255782570817535,-1.5341704169913344,-0.9265199380800802,-0.3766904136025842,-1.7834950270869998,-0.9038985946986484,-0.4045724212249995,-0.7150740591003055,-0.6351190850361741,-0.2920493756621056,-1.288896503242927,-0.7088307053996115,-0.3967666752739178,-1.608550434168479,-0.7228079091387793,-0.4350206761766451,-1.8746335111459496,-0.7167925057965172,-0.4617579345690497,-0.7054040588545457,-0.3113835492401868,-0.3448953491501846,-1.1113240139299256,-0.2255945914263553,-0.4315115929046814,-0.9616242932786072,-0.208559963609206,-0.3828596036457634,-0.8149075810760987,-0.212956365068957,-0.3277389350324729,-0.6831888937831276,0.0130947989986791,-0.391214899779314,-1.0016336967204753,0.0148797662121635,-0.4170220467976302,-0.8834418558262476,0.0186385114002801,-0.328687566323302,-0.7486437389306417,0.0163354904613688,-0.2533490279678171,H
0.0,0.0,0.0,-0.2144486517217787,-0.4638621772951717,0.0477699358411731,-0.6207161729994451,-0.6266264859055958,-0.004222497219009,-0.973117908402214,-0.4509031446219697,-0.0662355296048054,-1.2007841689868388,-0.2271554886567694,-0.1392461905698998,-0.696201279021222,-0.9253494834044176,-0.1941610255031485,-1.2237171905024034,-0.9372386151163128,-0.296757446230894,-1.5085714372790024,-0.929448587636743,-0.3455718454971242,-1.7548051473462398,-0.913952989705779,-0.373217061267392,-0.7114572742102234,-0.6467156730549254,-0.2749316009455327,-1.287378312579546,-0.7121737317434776,-0.3723816418962399,-1.598931390469981,-0.7326328171692915,-0.4063984310369287,-1.857266802025795,-0.7368088226320436,-0.4314957268644835,-0.7067243225000367,-0.3269806736416547,-0.3305033180456146,-1.1128672570681473,-0.2503672351559764,-0.4020587166229408,-0.9662975416338094,-0.2256899997066307,-0.3429598272035043,-0.8240729136251922,-0.2181892753275522,-0.2845649072627084,-0.6870671590753528,-0.0028513901639844,-0.3790869926322379,-0.987489707347926,-0.0114300750219688,-0.39010691376638,-0.8731678008945396,-0.0059475881750474,-0.2966574158640235,-0.7464778930585662,-0.0015726133715627,-0.2198791980224283,H
0.0,0.0,0.0,-0.2313645180898985,-0.4560584986496388,0.0298471982242904,-0.643855262491034,-0.6202915551359561,-0.0303321561821755,-0.9927924322022224,-0.4299193592399466,-0.0989579181800766,-1.2100562104689998,-0.1876440743191292,-0.1790940177533175,-0.7122216521902381,-0.9132869291793416,-0.2047805586811527,-1.2430319888486123,-0.9263630328952756,-0.312334894814925,-1.530649527871293,-0.918808856339302,-0.3627724739317692,-1.7784398620456623,-0.9076890011535688,-0.3909960058654332,-0.7213197467872309,-0.6316459469302148,-0.2841148018344652,-1.292695631546855,-0.6926828956653388,-0.3901406092428072,-1.6076239613358936,-0.7099813461253717,-0.4296044886850961,-1.8700542631958,-0.7152408811558527,-0.4566198733712148,-0.7086231315573787,-0.3090109230105969,-0.340527583637039,-1.116413858614354,-0.2204300224818709,-0.4303333318298081,-0.968939852777993,-0.1948108527966514,-0.3807089361850085,-0.8250739966434634,-0.1900142008674538,-0.3232892288842493,-0.6821789569984752,0.015272391179787,-0.390296565770617,-0.9966344307219382,0.019930453294856,-0.4165496205051979,-0.8836593156393237,0.0204545497631738,-0.3276275543251592,-0.75464595449835,0.0213882255581102,-0.251161183209562,H
0.0,0.0,0.0,-0.2203091371462213,-0.4566415501998573,0.0315507492040587,-0.624582028673781,-0.6292052118507522,-0.0315564539527678,-0.977044781924038,-0.4424285080394809,-0.1013880033025293,-1.2018317386495212,-0.203631121522908,-0.1828915016069498,-0.6931988198743866,-0.9356932354952175,-0.2193595510732806,-1.2206462370434388,-0.944597143836051,-0.3313194820747638,-1.5111644399587694,-0.928786309153284,-0.3882006630831903,-1.760307300269142,-0.9076623746216178,-0.4219001007412503,-0.6965923615148623,-0.6535093846179515,-0.296115798456303,-1.2638169838943638,-0.7076215442824672,-0.4016122224414868,-1.580488219001141,-0.7213090013351112,-0.442382271370455,-1.841436741652648,-0.7240736686685333,-0.4738732342032917,-0.6840252215373284,-0.3315469490417643,-0.3483094129742415,-1.1058741756833028,-0.2373002966526192,-0.4292640257484618,-0.9688326870517812,-0.2057941594465933,-0.3723438741907086,-0.8260518366335935,-0.196442262224563,-0.3149460531951087,-0.6624724385270107,-0.0058604119000612,-0.3943569321514247,-0.9792798981203716,0.0088925275609415,-0.4166355416429503,-0.8728809869115679,0.0123215910295644,-0.3273295056608277,-0.7461632451304161,0.0084704040885897,-0.2524493194903544,H
0.0,0.0,0.0,-0.2163898541071192,-0.4643243009868523,0.0378275998939804,-0.6244347787810658,-0.6307561221529854,-0.0234222199907515,-0.9773166465202616,-0.4588551191106188,-0.0932429832280921,-1.2040650395679988,-0.2249072926547703,-0.1758817010071963,-0.6916488644883808,-0.941342449730354,-0.2083786455922495,-1.2132023268490852,-0.9522305225552627,-0.314811650010763,-1.4974174145444363,-0.942359753406846,-0.3687129310653764,-1.7422096355455494,-0.9326078379038352,-0.4012780903341766,-0.6958733024032825,-0.6572947664374638,-0.2893508890884382,-1.2623123747035945,-0.7123669864719187,-0.391305999758179,-1.5718855750136804,-0.7334794310916062,-0.4289126940019163,-1.8304543778588755,-0.7468766557658709,-0.4587631437806052,-0.6832821247063544,-0.3299638222048182,-0.3455556555909958,-1.1164279647945816,-0.2690561144030904,-0.4281027751452088,-0.97929765662173,-0.2328090588781949,-0.3702064324002192,-0.8392786654126542,-0.2110927750937065,-0.3121219989759056,-0.6608175676052537,-0.0014432974158096,-0.3947535385516817,-0.988338190422808,-0.0144413269765143,-0.4204304068984409,-0.8820113364050232,-0.0131302825189896,-0.3304923046679163,-0.7548713470941958,-0.00634013721336,-0.2549992490283577,H
0.0,0.0,0.0,-0.2125070709499223,-0.4619564508694987,0.0355373297864262,-0.6176428206242589,-0.6318765151014321,-0.0262990233453884,-0.9735215751247748,-0.4587049146053161,-0.0964275107576721,-1.2001584117668442,-0.2330013374570666,-0.1794066956613095,-0.6862116736701963,-0.9411675295533088,-0.2115046810023283,-1.2067997060800086,-0.948531426361688,-0.3215568660592777,-1.492962191756471,-0.943022500898168,-0.3789899641209204,-1.7384024400597389,-0.9319388634001352,-0.4139735041839024,-0.691499794206607,-0.6606110745182948,-0.2922687852576874,-1.254909635404282,-0.7177479361756491,-0.3963229759347127,-1.5690135673957164,-0.7323401324718769,-0.4361902503314261,-1.8289184630317707,-0.7350718498466445,-0.4679355514158518,-0.677165670230099,-0.3379543634049255,-0.3485008847290688,-1.1050681225393888,-0.267745045226994,-0.4303554101468501,-0.969182110939225,-0.2290090024120752,-0.3725860963418981,-0.8273511628784287,-0.2124584308788159,-0.3154868520057233,-0.6516964692558986,-0.0128826202718342,-0.3982212509399995,-0.980941810432781,-0.0139278569077698,-0.4233175155416693,-0.8752497353469589,-0.0098378917919964,-0.3336229280150906,-0.748105989188904,-0.0094890130085923,-0.2587725290955709,H
0.0,0.0,0.0,-0.2098968227469734,-0.4590252626692474,0.0403422302578558,-0.6152836469358275,-0.6154669049888347,-0.0179048564295077,-0.9698177656914386,-0.443970016797288,-0.0857476892423794,-1.1964609340064172,-0.2191390670064922,-0.1662716990166444,-0.6885447398506789,-0.9374067183510516,-0.2008521995987684,-1.2086725204351607,-0.931172960461735,-0.3060826949676408,-1.493884892277442,-0.9138728034404368,-0.3627379138249458,-1.7398494977673382,-0.894909632248458,-0.3987638096398043,-0.6949078666912083,-0.6612612317692904,-0.2825537827912318,-1.25708424264511,-0.7130139027559511,-0.3854492080859801,-1.573575464086498,-0.7237232646467291,-0.4288476201346263,-1.8376461056411368,-0.7242288041033008,-0.4637168969662268,-0.6822521778926293,-0.3377674111817162,-0.3389029133056906,-1.102983177795636,-0.2578163461248992,-0.4178947040785729,-0.9619889254959184,-0.2211025962985794,-0.3617632802693269,-0.820270066641781,-0.2110297226263879,-0.3073302847229017,-0.6595780311272536,-0.0118236551096381,-0.3884915287375207,-0.9779253547262076,-0.0033843058064939,-0.4115812973946663,-0.8679361181532869,0.0045129928571037,-0.3220721356270566,-0.741008501232677,0.000419176466074,-0.2485194579101922,H
